stn    time           pva200d0
FAH    20180702           14.6
FAH    20180703           16.1
FAH    20180704           16.3
FAH    20180705           16.1
FAH    20180706           17.4
FAH    20180707           15.0
FAH    20180708           13.8
FAH    20180709           11.3
FAH    20180710           12.1
FAH    20180711           10.9
FAH    20180712           11.7
FAH    20180713           13.3
FAH    20180714           12.9
FAH    20180715           14.4
FAH    20180716           13.5
FAH    20180717           14.3
FAH    20180718           14.6
FAH    20180719           13.7
FAH    20180720           15.2
FAH    20180721           15.6
FAH    20180722           14.1
FAH    20180723           15.4
FAH    20180724           16.2
FAH    20180725           16.9
FAH    20180726           15.5
FAH    20180727           13.8
FAH    20180728           16.9
FAH    20180729           15.6
FAH    20180730           14.4
FAH    20180731           15.9
FAH    20180801           16.4
FAH    20180802           17.7
FAH    20180803           18.7
FAH    20180804           17.5
FAH    20180805           16.3
FAH    20180806           15.2
FAH    20180807           16.4
FAH    20180808           17.5
FAH    20180809           16.0
FAH    20180810           11.3
FAH    20180811           10.0
FAH    20180812           11.0
FAH    20180813           16.3
FAH    20180814           14.9
FAH    20180815           13.7
FAH    20180816           14.0
FAH    20180817           15.8
FAH    20180818           16.0
FAH    20180819           12.7
FAH    20180820           13.4
FAH    20180821           15.7
FAH    20180822           15.9
FAH    20180823           16.0
FAH    20180824           15.2
FAH    20180825           11.4
FAH    20180826            8.5
FAH    20180827           11.5
FAH    20180828           15.7
FAH    20180829           16.3
FAH    20180830           13.5
FAH    20180831           12.5
FAH    20180901           11.9
FAH    20180902           12.3
FAH    20180903           13.3
FAH    20180904           12.8
FAH    20180905           13.4
FAH    20180906           15.0
FAH    20180907           13.6
FAH    20180908           12.2
FAH    20180909           11.1
FAH    20180910            9.9
FAH    20180911           11.3
FAH    20180912           13.8
FAH    20180913           15.6
FAH    20180914           15.8
FAH    20180915           11.4
FAH    20180916           11.2
FAH    20180917           13.0
FAH    20180918           13.8
FAH    20180919           13.5
FAH    20180920           14.4
FAH    20180921           12.6
FAH    20180922           10.1
FAH    20180923           14.6
FAH    20180924            8.2
FAH    20180925            7.1
FAH    20180926            8.2
FAH    20180927           10.6
FAH    20180928           11.0
FAH    20180929            8.5
FAH    20180930           10.0
FAH    20181001            8.8
FAH    20181002            7.8
FAH    20181003           10.7
FAH    20181004           11.0
FAH    20181005           10.7
FAH    20181006           10.5
FAH    20181007           12.9
FAH    20181008           12.3
FAH    20181009           12.7
FAH    20181010           13.2
FAH    20181011           12.7
FAH    20181012           11.9
FAH    20181013           11.3
FAH    20181014           10.9
FAH    20181015            9.5
FAH    20181016           10.0
FAH    20181017            9.9
FAH    20181018           11.3
FAH    20181019           11.6
FAH    20181020           11.5
FAH    20181021           10.1
FAH    20181022            6.9
FAH    20181023            8.2
FAH    20181024            8.9
FAH    20181025           10.2
FAH    20181026            8.8
FAH    20181027            7.5
FAH    20181028            6.8
FAH    20181029            7.0
FAH    20181030            6.1
FAH    20181031            6.7
FAH    20181101            8.3
FAH    20181102            8.7
FAH    20181103            8.7
FAH    20181104            9.3
FAH    20181105            9.9
FAH    20181106            9.4
FAH    20181107            9.5
FAH    20181108            9.5
FAH    20181109            9.4
FAH    20181110            9.8
FAH    20181111           11.3
FAH    20181112           10.3
FAH    20181113           10.1
FAH    20181114            9.3
FAH    20181115            9.3
FAH    20181116            7.5
FAH    20181117            5.9
FAH    20181118            5.0
FAH    20181119            4.6
FAH    20181120            5.1
FAH    20181121            5.7
FAH    20181122            6.6
FAH    20181123            7.1
FAH    20181124            7.4
FAH    20181125            7.0
FAH    20181126            7.0
FAH    20181127            6.8
FAH    20181128            6.8
FAH    20181129            7.6
FAH    20181130            7.8
FAH    20181201            7.7
FAH    20181202           10.4
FAH    20181203           11.3
FAH    20181204            9.8
FAH    20181205            9.1
FAH    20181206           10.5
FAH    20181207            9.2
FAH    20181208            7.5
FAH    20181209            8.2
FAH    20181210            7.3
FAH    20181211            5.8
FAH    20181212            4.8
FAH    20181213            4.8
FAH    20181214            4.3
FAH    20181215            4.0
FAH    20181216            7.0
FAH    20181217            6.9
FAH    20181218            5.6
FAH    20181219            6.9
FAH    20181220            7.0
FAH    20181221            9.1
FAH    20181222            9.9
FAH    20181223           10.2
FAH    20181224            8.4
FAH    20181225            5.8
FAH    20181226            4.8
FAH    20181227            4.8
FAH    20181228            5.8
FAH    20181229            5.3
FAH    20181230            6.5
FAH    20181231            7.6

stn    time           pva200d0
GRA    20180101            6.8
GRA    20180102            6.3
GRA    20180103            8.0
GRA    20180104            9.5
GRA    20180105            9.6
GRA    20180106            8.9
GRA    20180107            7.9
GRA    20180108            7.3
GRA    20180109            7.6
GRA    20180110            6.4
GRA    20180111            7.1
GRA    20180112            6.5
GRA    20180113            5.9
GRA    20180114            4.9
GRA    20180115            5.6
GRA    20180116            7.9
GRA    20180117            5.6
GRA    20180118            6.8
GRA    20180119            6.7
GRA    20180120            6.4
GRA    20180121            7.6
GRA    20180122            9.4
GRA    20180123            7.8
GRA    20180124            6.5
GRA    20180125            6.5
GRA    20180126            7.3
GRA    20180127            7.5
GRA    20180128            7.3
GRA    20180129            6.6
GRA    20180130            7.0
GRA    20180131            6.9
GRA    20180201            6.1
GRA    20180202            4.6
GRA    20180203            4.7
GRA    20180204            4.6
GRA    20180205            5.1
GRA    20180206            5.1
GRA    20180207            5.5
GRA    20180208            5.1
GRA    20180209            5.0
GRA    20180210            5.1
GRA    20180211            5.7
GRA    20180212            4.5
GRA    20180213            3.4
GRA    20180214            4.3
GRA    20180215            7.1
GRA    20180216            9.2
GRA    20180217            8.1
GRA    20180218            5.6
GRA    20180219            5.5
GRA    20180220            4.9
GRA    20180221            4.1
GRA    20180222            4.0
GRA    20180223            4.1
